"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Australia","CSIRO-SWHITSE-1945-2007-FULTON","SWHITSE","AFMA","CSIRO","1945-2007",1945,2007,"Received from CSIRO assessment team","Stock Synthesis v2.0 model","SS2","Stock Synthesis v2.0 model","Australia","Southeast Australia","Australia-AFMA-SE","School whiting Southeast Australia","Actinopterygii","Perciformes","Sillaginidae","Sillago","Sillago flindersi","Sillago flindersi","School whiting",0,"Current","Australia",57,"Based on fisheries data only",0.5,"2005","",NA,NA,1945,2007,1945,2007,1945,2007,2007,3,2007,2006,"CSIRO-SWHITSE-1945-2007-FULTON_2007","CSIRO-SWHITSE-1945-2007-FULTON_2006",7770,7690,"TBbest-MT","MT",7770,7690,7770,7690,NA,NA,2480,2600,NA,NA,0.195624195624196,0.211963589076723,"ERbest-ratio","ratio",0.195624195624196,0.211963589076723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3734.3088,"",NA,NA,NA,2,"Y",9,NA,0.664112191257456,NA,NA,NA,NA,NA,3734.3088,"SSBmsy",NA,"instFmsy",0.664112191257456,"SSB_by_SSBmsy",NA,NA,NA,NA
"Australia","CSIRO-SWHITSE-1947-2016-MOESENEDER","SWHITSE","AFMA","CSIRO","1947-2016",1947,2016,"attached","Stock Synthesis v3.0 model","SS3","Stock Synthesis v3.0 model","Australia","Southeast Australia","Australia-AFMA-SE","School whiting Southeast Australia","Actinopterygii","Perciformes","Sillaginidae","Sillago","Sillago flindersi","Sillago flindersi","School whiting",999,"Current","Australia",57,"",0.5932,"NULL","Single Sex","Estimated",NA,1947,2016,1947,2016,1947,2016,2016,1,2007,2006,"CSIRO-SWHITSE-1947-2016-MOESENEDER_2007","CSIRO-SWHITSE-1947-2016-MOESENEDER_2006",8600,8810,"TBbest-MT","MT",8600,8810,8600,8810,NA,NA,3330,3300,NA,NA,0.197,0.19,"ERbest-ratio","ratio",0.197,0.19,0.197,0.19,0.183,0.215,NA,NA,NA,NA,0.3393,"Depends on selectivity ",0.199199,"Ftarget-1/yr",NA,NA,NA,NA,1660.1421,"",3622.48,"SSBtarget-MT",NA,2,"Y",9,NA,2.00585239058753,0.539345711759505,NA,1897.64591848114,2474.48886684846,NA,1660.1421,"SSBmsy",0.3393,"instFmsy",2.00585239058753,"SSB_by_SSBmsy",0.539345711759505,"InstF_by_InstFmsy",1897.64591848114,"OFL_instF"
"Canada East Coast","DFO-COD2J3KL-1959-2014-WATSON","COD2J3KL","DFO","DFO","1959-2014",1959,2014,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_018-eng.pdf","Survey index","SURBA","Survey based stock assessment method","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1992,2014,1992,2014,1959,2014,2014,2,2007,2006,"DFO-COD2J3KL-1959-2014-WATSON_2007","DFO-COD2J3KL-1959-2014-WATSON_2006",103000,61800,"TBbest-MT","MT",103000,61800,103000,61800,129000000,82700000,48800,17500,NA,NA,0.0284466019417476,0.0436893203883495,"ERbest-ratio","ratio",0.0284466019417476,0.0436893203883495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Y",7,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"ERmsybest",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-NFLD-COD2J3KL-1850-2011-CHING","COD2J3KL","DFO","DFO-NFLD","1850-2011",1850,2011,"NULL","Survey index","SURBA","Survey based stock assessment method","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1962,2011,1991,2007,1850,2007,2007,3,2007,2006,"DFO-NFLD-COD2J3KL-1850-2011-CHING_2007","DFO-NFLD-COD2J3KL-1850-2011-CHING_2006",103000,61800,"TBbest-MT","MT",103000,61800,103000,61800,NA,NA,49400,17200,NA,NA,0.0241,0.0407,"ERbest-ratio","ratio",0.0241,0.0407,0.0241,0.0407,NA,NA,0.1,"ERmsy-ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,"Ray Hilborn",NA,NA,NA,1,"Y",7,NA,0.0494,NA,0.241,NA,NA,10300,1000000,"SSBmsy",0.1,"ERmsybest",0.0494,"SSB_by_SSBmsy",0.241,"ER_by_ERmsy",10300,"OFL_ER"
"Canada East Coast","DFO-NFLD-COD2J3KL-1850-2011-CHING","COD2J3KL","DFO","DFO-NFLD","1850-2011",1850,2011,"NULL","Survey index","SURBA","Survey based stock assessment method","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1962,2011,1991,2007,1850,2007,2007,3,2007,2006,"DFO-NFLD-COD2J3KL-1850-2011-CHING_2007","DFO-NFLD-COD2J3KL-1850-2011-CHING_2006",103000,61800,"TBbest-MT","MT",103000,61800,103000,61800,NA,NA,49400,17200,NA,NA,0.0241,0.0407,"ERbest-ratio","ratio",0.0241,0.0407,0.0241,0.0407,NA,NA,0.1,"ERmsy-ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,"Ray Hilborn",NA,NA,NA,2,"Y",10,NA,0.0494,NA,0.241,NA,NA,10300,1000000,"SSBmsy",0.1,"ERmsybest",0.0494,"SSB_by_SSBmsy",0.241,"ER_by_ERmsy",10300,"OFL_ER"
"Canada East Coast","DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK","COD2J3KL","DFO","DFO-NFLD","1959-2018",1959,2018,"http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2018/2018_018-eng.html","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","Canada","Southern Labrador-Eastern Newfoundland","Canada-DFO-2J3KL","Atlantic cod Southern Labrador-Eastern Newfoundland","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Canada",21,"NULL",NA,NA,NA,NA,NA,1983,2018,1983,2017,1959,2017,2017,1,2007,2006,"DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK_2007","DFO-NFLD-COD2J3KL-1959-2018-ASHBROOK_2006",167000,125000,"TBbest-MT","MT",167000,125000,167000,125000,325000000,267000000,85000,42000,NA,NA,0.0159079431137725,0.022518072,"ERbest-ratio","ratio",0.0159079431137725,0.022518072,NA,NA,0.03,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Y",10,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"ERmsybest",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-MAR-SCALLGB-1981-2012-ASHBROOK","SCALLGB","DFO","DFO-MAR","1981-2012",1981,2012,"http://www.dfo-mpo.gc.ca/Csas-sccs/publications/resdocs-docrech/2013/2013_079-eng.pdf","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",0,"Current","Canada",21,"Since 1998, Georges Bank has been divided into zones a and b. Catch and TAC prior to 1998 includes both areas, but since 1998 includes only zone a.",0.04,"NULL","Non-harvest mortality including discard mortality.",NA,NA,1981,2012,2002,2012,1981,2012,2012,2,2007,2006,"DFO-MAR-SCALLGB-1981-2012-ASHBROOK_2007","DFO-MAR-SCALLGB-1981-2012-ASHBROOK_2006",20800,14800,"TBbest-MT","MT",20800,14800,20800,14800,NA,NA,NA,NA,NA,NA,0.19,0.19,"ERbest-ratio","ratio",0.19,0.19,0.19,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12779,NA,NA,NA,NA,NA,NA,1,"N",5,1.62767039674466,NA,NA,NA,NA,NA,NA,12779,"TBmsybest",NA,"instFmsy",1.62767039674466,"TB_by_TBmsy",NA,NA,NA,NA
"Canada East Coast","DFO-NFLD-SCALLGB-1978-2007-ANDERSON","SCALLGB","DFO","DFO-NFLD","1978-2007",1978,2007,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2009/2009_034-eng.htm","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",0,"Current","Canada",21,"",NA,NA,NA,NA,NA,1981,2007,1981,2007,1981,2007,2007,3,2007,2006,"DFO-NFLD-SCALLGB-1978-2007-ANDERSON_2007","DFO-NFLD-SCALLGB-1978-2007-ANDERSON_2006",26100,17800,"TBbest-MT","MT",26100,17800,26100,17800,NA,NA,NA,NA,NA,NA,0.153,0.221,"ERbest-ratio","ratio",0.153,0.221,0.153,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",5,NA,NA,NA,NA,NA,NA,NA,NA,"TBmsybest",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-NFLD-SCALLGB-1978-2007-ANDERSON","SCALLGB","DFO","DFO-NFLD","1978-2007",1978,2007,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2009/2009_034-eng.htm","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",0,"Current","Canada",21,"",NA,NA,NA,NA,NA,1981,2007,1981,2007,1981,2007,2007,3,2007,2006,"DFO-NFLD-SCALLGB-1978-2007-ANDERSON_2007","DFO-NFLD-SCALLGB-1978-2007-ANDERSON_2006",26100,17800,"TBbest-MT","MT",26100,17800,26100,17800,NA,NA,NA,NA,NA,NA,0.153,0.221,"ERbest-ratio","ratio",0.153,0.221,0.153,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Y",6,NA,NA,NA,NA,NA,NA,NA,NA,"TBmsybest",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Canada East Coast","DFO-SCALLGB-1986-2014-ASHBROOK","SCALLGB","DFO","DFO","1986-2014",1986,2014,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_025-eng.pdf","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",999,"Current","Canada",21,"The assessment report includes information for Georges Bank a and b. Only the a information is provided for this exercise. The b information is under a different management plan.",0.159,"NULL","Three year mean. From 2015 assessment. Non-harvest mortality including discard mortality.",NA,NA,1986,2013,1998,2013,1998,2014,2013,1,2007,2006,"DFO-SCALLGB-1986-2014-ASHBROOK_2007","DFO-SCALLGB-1986-2014-ASHBROOK_2006",20800,14800,"TBbest-MT","MT",20800,14800,20800,14800,NA,NA,NA,NA,NA,NA,0.179807692307692,0.246621621621622,"ERbest-ratio","ratio",0.179807692307692,0.246621621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Y",6,NA,NA,NA,NA,NA,NA,NA,NA,"TBmsybest",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Europe (EU)","HAWG-HERRVIa-1956-2010-NEUBAUER","HERRVIa","ICES","HAWG","1956-2010",1956,2010,"http://www.ices.dk/reports/ACOM/2011/HAWG/Sec%2005%20Herring%20in%20Division%20VIa%20(North).pdf","Age-based analytical (FLICA)","ICA","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Great Britain",27,"NULL",NA,NA,NA,NA,NA,1957,2010,1957,2010,1957,2010,2010,3,2010,2009,"HAWG-HERRVIa-1956-2010-NEUBAUER_2010","HAWG-HERRVIa-1956-2010-NEUBAUER_2009",775000,166000,"TBbest-MT","MT",775000,166000,775000,166000,NA,NA,61600,74800,NA,NA,0.0256,0.112,"ERbest-ratio","ratio",0.0256,0.112,0.0256,0.112,0.266,0.238,NA,NA,NA,NA,0.25,"Simulations under different productivity regimes (Simmonds and Keltz, 2007). HAWG 2010.",NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,1,"N",2,NA,1.232,1.064,NA,NA,171429.393119661,NA,50000,"SSBmsy",0.25,"instFmsy",1.232,"SSB_by_SSBmsy",1.064,"InstF_by_InstFmsy",171429.393119661,"OFL_instF_2"
"Europe (EU)","HAWG-HERRVIa-1956-2013-ICESIMP2016","HERRVIa","ICES","HAWG","1956-2013",1956,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/her-vian.pdf","Age-based analytical (FLICA)","Unknown","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1957,2013,1957,2012,1957,2012,2012,2,2010,2009,"HAWG-HERRVIa-1956-2013-ICESIMP2016_2010","HAWG-HERRVIa-1956-2013-ICESIMP2016_2009",168000,164000,"TBbest-MT","MT",168000,164000,168000,164000,NA,NA,64000,85300,NA,NA,0.118452380952381,0.11280487804878,"ERbest-ratio","ratio",0.118452380952381,0.11280487804878,NA,NA,0.251,0.207,NA,NA,NA,NA,0.25,NA,0.2,"Fmp-1/yr",NA,NA,NA,NA,50000,NA,NA,NA,NA,1,"N",2,NA,1.28,1.004,NA,NA,37161.468444004,NA,50000,"SSBmsy",0.25,"instFmsy",1.28,"SSB_by_SSBmsy",1.004,"InstF_by_InstFmsy",37161.468444004,"OFL_instF_2"
"Europe (EU)","HAWG-HERRVIa-1956-2010-NEUBAUER","HERRVIa","ICES","HAWG","1956-2010",1956,2010,"http://www.ices.dk/reports/ACOM/2011/HAWG/Sec%2005%20Herring%20in%20Division%20VIa%20(North).pdf","Age-based analytical (FLICA)","ICA","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Great Britain",27,"NULL",NA,NA,NA,NA,NA,1957,2010,1957,2010,1957,2010,2010,3,2010,2009,"HAWG-HERRVIa-1956-2010-NEUBAUER_2010","HAWG-HERRVIa-1956-2010-NEUBAUER_2009",775000,166000,"TBbest-MT","MT",775000,166000,775000,166000,NA,NA,61600,74800,NA,NA,0.0256,0.112,"ERbest-ratio","ratio",0.0256,0.112,0.0256,0.112,0.266,0.238,NA,NA,NA,NA,0.25,"Simulations under different productivity regimes (Simmonds and Keltz, 2007). HAWG 2010.",NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,2,"N",3,NA,1.232,1.064,NA,NA,171429.393119661,NA,50000,"SSBmsy",0.25,"instFmsy",1.232,"SSB_by_SSBmsy",1.064,"InstF_by_InstFmsy",171429.393119661,"OFL_instF_2"
"Europe (EU)","HAWG-HERRVIa-1956-2014-ICESIMP2016","HERRVIa","ICES","HAWG","1956-2014",1956,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-vian.pdf","Age-based analytical (FLICA)","Unknown","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",999,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1957,2013,1957,2013,1957,2013,2013,1,2010,2009,"HAWG-HERRVIa-1956-2014-ICESIMP2016_2010","HAWG-HERRVIa-1956-2014-ICESIMP2016_2009",164000,158000,"TBbest-MT","MT",164000,158000,164000,158000,NA,NA,60200,83500,NA,NA,0.121341463414634,0.117088607594937,"ERbest-ratio","ratio",0.121341463414634,0.117088607594937,NA,NA,0.272,0.216,NA,NA,NA,NA,0.25,NA,0.2,"Fmp-1/yr",NA,NA,NA,NA,50000,NA,75000,"SSBmp-MT",NA,2,"N",3,NA,1.204,1.088,NA,NA,36276.6715762896,NA,50000,"SSBmsy",0.25,"instFmsy",1.204,"SSB_by_SSBmsy",1.088,"InstF_by_InstFmsy",36276.6715762896,"OFL_instF_2"
"Europe (EU)","WGCSE-PLAICECHW-1979-2013-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2013",1979,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.12,NA,NA,NA,NA,1980,2013,1980,2012,1980,2012,2012,2,2010,2009,"WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2010","WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2009",5650,3130,"TBbest-MT","MT",5650,3130,5650,3130,NA,NA,2300,1770,NA,NA,0.219469026548673,0.34185303514377,"ERbest-ratio","ratio",0.219469026548673,0.34185303514377,NA,NA,0.498,0.442,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT",NA,1,"N",2,NA,1.39393939393939,2.075,NA,1138.75250513245,1205.55258497397,NA,1650,"SSBmsy",0.24,"instFmsy",1.39393939393939,"SSB_by_SSBmsy",2.075,"InstF_by_InstFmsy",1138.75250513245,"OFL_instF"
"Europe (EU)","WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW","ICES","WGSSDS","1979-2010",1979,2010,"https://www.ices.dk/sites/pub/Publication%20Reports/Advice/2011/2011/ple-echw.pdf","Age-based analytical assessment (XSA)","XSA","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"NULL",0.12,"NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,3,2010,2009,"WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2010","WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2009",7720,3410,"TBbest-MT","MT",7720,3410,7720,3410,NA,NA,2630,1870,NA,NA,0.159,0.312,"ERbest-ratio","ratio",0.159,0.312,0.159,0.312,0.452,0.425,NA,NA,NA,NA,0.19,"Fishing mortalities in the range 0.14–0.31are consistent with FMSY",NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,NA,1,"N",2,NA,1.09583333333333,2.37894736842105,NA,1261.22582132327,1335.87548595724,NA,2400,"SSBmsy",0.19,"instFmsy",1.09583333333333,"SSB_by_SSBmsy",2.37894736842105,"InstF_by_InstFmsy",1261.22582132327,"OFL_instF"
"Europe (EU)","WGCSE-PLAICECHW-1979-2014-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2014",1979,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.12,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,1,2010,2009,"WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2010","WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2009",6130,3360,"TBbest-MT","MT",6130,3360,6130,3360,NA,NA,2540,1900,NA,NA,0.202283849918434,0.318452380952381,"ERbest-ratio","ratio",0.202283849918434,0.318452380952381,NA,NA,0.427,0.404,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT",NA,2,"N",3,NA,1.53939393939394,1.77916666666667,NA,1235.49608078972,1307.97121166203,NA,1650,"SSBmsy",0.24,"instFmsy",1.53939393939394,"SSB_by_SSBmsy",1.77916666666667,"InstF_by_InstFmsy",1235.49608078972,"OFL_instF"
"Europe (EU)","WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW","ICES","WGSSDS","1979-2010",1979,2010,"https://www.ices.dk/sites/pub/Publication%20Reports/Advice/2011/2011/ple-echw.pdf","Age-based analytical assessment (XSA)","XSA","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"NULL",0.12,"NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,3,2010,2009,"WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2010","WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2009",7720,3410,"TBbest-MT","MT",7720,3410,7720,3410,NA,NA,2630,1870,NA,NA,0.159,0.312,"ERbest-ratio","ratio",0.159,0.312,0.159,0.312,0.452,0.425,NA,NA,NA,NA,0.19,"Fishing mortalities in the range 0.14–0.31are consistent with FMSY",NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,NA,2,"N",3,NA,1.09583333333333,2.37894736842105,NA,1261.22582132327,1335.87548595724,NA,2400,"SSBmsy",0.19,"instFmsy",1.09583333333333,"SSB_by_SSBmsy",2.37894736842105,"InstF_by_InstFmsy",1261.22582132327,"OFL_instF"
"South America","IFOPCH-SBWHITCH-1977-2015-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2015",1977,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",0.18,"NULL","",NA,NA,1978,2015,1978,2015,1978,2015,2015,2,2011,2010,"IFOPCH-SBWHITCH-1977-2015-PARMA_2011","IFOPCH-SBWHITCH-1977-2015-PARMA_2010",203000,228000,"TBbest-MT","MT",203000,228000,203000,228000,NA,NA,92900,108000,NA,NA,0.106896551724138,0.12719298245614,"ERbest-ratio","ratio",0.106896551724138,0.12719298245614,NA,NA,0.244,0.274,NA,NA,NA,NA,NA,NA,0.2,"F45%-1/yr",NA,NA,NA,NA,NA,NA,158400,"SSB40%-MT",NA,1,"N",4,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","IFOPCH-SBWHITCH-1979-2012-CHING","SBWHITCH","SUBPESCA","IFOPCH","1979-2012",1979,2012,"NULL","Statistical catch at age model","Unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",NA,NA,NA,NA,NA,1990,2011,1990,2011,1979,2011,2011,3,2011,2010,"IFOPCH-SBWHITCH-1979-2012-CHING_2011","IFOPCH-SBWHITCH-1979-2012-CHING_2010",619000,611000,"TBbest-MT","MT",619000,611000,619000,611000,NA,NA,487000,469000,NA,NA,0.0325,0.0383,"ERbest-ratio","ratio",0.0325,0.0383,0.0325,0.0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",4,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","IFOPCH-SBWHITCH-1977-2016-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2016",1977,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",999,"Current","Chile",87,"NULL",0.18,"NULL","",NA,NA,1978,2016,1978,2016,1978,2016,2016,1,2011,2010,"IFOPCH-SBWHITCH-1977-2016-PARMA_2011","IFOPCH-SBWHITCH-1977-2016-PARMA_2010",187000,210000,"TBbest-MT","MT",187000,210000,187000,210000,NA,NA,86100,102000,NA,NA,0.116042780748663,0.138095238095238,"ERbest-ratio","ratio",0.116042780748663,0.138095238095238,NA,NA,0.246,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160606.4,"SSB40%-MT",NA,2,"N",5,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
